Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.39176988601685,6.80168008804321,..,..,7.87682008743286,..,7.47664022445679,..,6.52960014343262,4.95982980728149,5.03464984893799,4.86588001251221,5.0765700340271,4.59785985946655,5.39769575795208,4.56156015396118,4.52133989334106,4.80622005462646,4.75475978851318,4.59278011322021,4.78792270184537,4.16528987884521,7.09400702406662,6.15490303089284,4.7252554800722,4.3482854136693,..,..
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.7999992370605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.2189574366152,..,..,85.3300018310547,..,..,86.7900009155273,..,..,..,..,..,..,..,..,88.4700012207031,..
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,6.50009775253468,6.59489432191283,7.22263287503178,8.3337834019702,9.80596957125737,11.5168150514225,13.343943510995,15.164978618504,16.8575440424788,18.2992634514487,19.3392812631966,20.0042899177288,20.4734745546593,20.8474870509805,21.1578960816143,21.4362703214828,21.7141784455078,22.0231891286113,22.3948710457152,22.8607928717416,23.4604730207698,24.4882806244481,26.0892463324208,28.130646238488,30.4859764133008,33.0287329275104,35.6324118517678,38.1705092567242,40.5165212130308,42.5439437913386,44.1279427641346,45.3967306887148,46.5644771731675,47.6439492545935,48.6494973094647,49.5954717142527,50.4962228454294,51.3661010794665,52.2194567928358,53.070640362009,53.9332149202283,54.7762172320995,55.5703407979481,56.3297071979641,57.0677167011018,57.7977695763157,58.5332660925599,59.287606518789,60.0741911239572,60.906420177019,61.7974262732302,62.7419929036884,63.7260454520996,64.7486207521826,65.8085112712742,66.9045094767116,68.0354078358316,69.1999988159713,70.3970748844677,71.6254285086577,72.8838521558784,74.1607930892827,75.033738060849,75.9064245753376,76.7721471004354,..
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.00584,0.0163,0.032,0.047022640068885,0.0769560555527296,0.226983237666204,0.260570197574002,0.300436644360101,0.317321781089656,0.468400002,0.49,0.51,0.53,1.26,3.099999905,4.94,6,14,6.43319107021405,32.3984517141849,32.9002785437986,65,52.305878224498,56.37590027,60.76269913,65.49079895,68.92549896,68.47530365,..
Cambodia,KHM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2646.09798836687,2731.37973720314,2769.4882552665,2714.59150059884,1650.39100001816,1672.73928514136,1643.01579058314,1595.17130656935,1602.38371208931,1775.41239802043,1922.03179092592,2032.08092022373,2126.34150468987,2309.83931482788,2491.30930003838,2781.89028895255,3041.10471220153,3308.15747246544,3501.9257021932,3587.60889588362,3711.53750580157,3921.97911563308,4159.16354123446,4419.3988680186,4702.73061823207,4968.57276699143,5283.72964943779,5632.03125629342,6050.59088262205,6448.88455952805,6128.78243783335,6225.53265474741,6458.3681488084,6695.29194763723,7008.88934551726,..
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.49796998500824,1.66655004024506,1.55952000617981,..,..,..,..,..,..,0.115690000355244,0.0988700017333031,0.0956400036811829,0.118060000240803,0.200210005044937,0.281379997730255,0.30715999007225,..,..,0.649360001087189,0.685980021953583,0.82029002904892,1.07730996608734,1.30534994602203,1.51787996292114,1.53399002552032,1.79530000686646,1.22730004787445,..,..,1.86557996273041,1.97913002967834,2.33661007881165,3.01460003852844,3.07344007492065,3.77035999298096,6.20005989074707,7.67417001724243,8.92994976043701,10.6747398376465,12.1998596191406,11.4902860215331,..,..,..,13.615484963166,..,12.5181529981862,13.2671737077763,12.9409846754696,13.8767573747135,13.5005634857238,14.6069513022825,17.4362364390629,21.4437426836662,..
Cambodia,KHM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,0.702740013599396,0.610210001468658,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.447050005197525,0.509310007095337,0.473639994859695,0.548770010471344,0.374119997024536,..,..,0.903339982032776,1.05134999752045,1.31751000881195,..,1.9096599817276,2.37378001213074,3.95321989059448,5.02929019927979,6.00997018814087,7.66751003265381,9.13068008422852,9.23761654669515,..,..,..,12.0145785041136,..,12.1344359974038,13.1598079499194,14.5145863362757,14.7938127420907,13.6561596079933,13.7625064842526,18.7855793507951,22.6925861944058,..
Cambodia,KHM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,2.64541006088257,2.53536009788513,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18830990791321,2.55763006210327,2.64524006843567,3.12726998329163,2.15507006645203,..,..,2.90040993690491,2.96337008476257,3.40274000167847,..,4.25398015975952,5.16561985015869,8.42107963562012,10.317569732666,11.8730802536011,13.6643695831299,15.2214498519897,13.6887918793213,..,..,..,15.1867156107376,..,12.8981590226799,13.3747621730465,11.3454330995231,12.9473038915107,13.3444704361961,15.4474004503566,16.1011763576224,20.2136211480019,..
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25907003879547,..,1.64869999885559,1.6550600528717,1.62863004207611,..,1.56035995483398,..,..,1.36423003673553,..,1.38576996326447,1.24872994422913,1.20887994766235,1.23062002658844,1.57648003101349,1.44690001010895,..,..,..,1.60336995124817,2.13345387893978,2.2476462495972,1.96232691812756,1.95793279576416,2.1809128340295,..,..
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3399963378906,..,..,..,..,..,73.6100006103516,..,..,..,76.870002746582,76.1399993896484,..,..,..,79.6500015258789,78.0599975585938,80.5299987792969,..,..,..,87.6600036621094,82.5510430822563,71.9300003051758,..,..,..,..
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.1775901678028,10.2739138569467,10.2707259841133,10.1933402645208,10.2905911419145,10.365090321623,10.4279841533175,10.4721445983652,11.2936069596535,13.9961232011907,17.5978154762729,22.5577833897132,29.3620437819179,33.0280080187312,18.945826292038,4.67870002997871,5.08274885304631,5.55148421547109,5.81850947307866,9.22948257639624,12.7330101032649,12.9190998767324,13.1719054113951,13.4748091275637,13.7778771295026,14.0857495563467,14.3996884844149,14.7203094704518,15.0463160721478,15.3776861663992,15.7157497390038,16.0597496099039,16.4097495102946,16.7657494060925,17.1276884970302,17.4962488002108,17.8834321201168,18.1846372155166,18.3715559169572,18.5111858410878,18.6242216655572,18.7186818716995,18.803641734126,18.8881765274479,18.9813615262763,19.0922720052225,19.2299832388976,19.4035705019128,19.6574509865325,20.1979728726519,21.1232251168762,22.3824788531276,23.9411047582349,25.7644735090271,27.8179557823331,30.0669222549819,32.4767436038024,35.0127905056235,37.6404336372742,39.5830241256026,39.832658030922,40.1091858128847,40.374616187368,40.6290788072508,40.8727033252729,..
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.00677,0.0132,0.129,0.252120077733662,0.277051321848797,0.360871584267755,0.587622611130454,0.976075415490902,1.402699947,2.028700113,2.93,3.400000095,3.84,4.300000191,5,7.5,10,16.2148722257524,18.29999924,20.60000038,23.2029719748646,29.70000076,36.53919983,37.69749832,38.89260101,40.12559891,42.24380112,46.25880051,..
Cameroon,CMR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4517.61887779618,4220.65297387084,3974.27759501196,3556.31854424592,3522.74885285749,3526.54367510339,3577.59204137871,3641.70750463277,3714.13212604236,3780.06217282191,3822.94425358926,3884.87304812714,3951.41936232132,4054.78133246517,4222.96638689885,4199.72270969362,4241.51744722821,4302.6192630847,4300.26640352464,4286.57718166156,4286.58302947378,4307.85195558527,4382.11120797355,4473.57231896434,4588.4864949903,4698.66677843587,4767.13186148953,4797.97544185544,4851.48003949961,4882.35560028896,4763.48194388066,4793.55628200196,4843.65038202917,4875.25120768005,4916.93354019494,..
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.505140006542206,0.628729999065399,0.790019989013672,0.938520014286041,1.05918002128601,..,..,..,1.60098004341126,1.79464995861053,1.57133996486664,1.62293004989624,1.75986003875732,1.98712003231049,2.19409990310669,..,2.46875,2.63007998466492,2.60480999946594,2.95227003097534,3.23773002624512,..,..,..,..,..,..,..,4.9432201385498,4.69010019302368,4.71602010726929,5.15587997436523,5.22031021118164,5.22725009918213,6.03904008865356,7.07693004608154,7.57396984100342,8.20874977111816,9.40400981903076,11.5745716750246,12.5102445161105,13.5363302230835,15.7712802886963,16.7535896301269,17.2970758627753,12.7046554004596,12.9818161813936,14.5449548868213,15.0528614131463,15.5519566247682,17.1581831920239,16.4371527754335,16.0404395184936,16.6614294830602,..
Cameroon,CMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,0.0778900012373924,0.11506000161171,0.176949992775917,0.210960000753403,0.287310004234314,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.00514984130859,4.0557599067688,4.06177997589111,4.78007984161377,5.92357015609741,6.65906000137329,7.24919986724854,8.27976989746094,10.3636698502907,10.5775090331966,11.7778596878052,13.7315196990967,14.6411199569702,15.3684257600362,11.8694180702905,11.6085313976982,13.6214100365044,13.9920700450683,13.7935753971819,15.1774643648153,14.6601704192479,14.536544208554,16.3632462938118,..
Cameroon,CMR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,0.939079999923706,1.1487900018692,1.41006004810333,1.67346000671387,1.83808994293213,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.30326986312866,6.38113021850586,6.38866996765137,7.29327011108398,8.22562026977539,8.48495960235596,9.16427993774414,10.5239000320435,12.7813736688473,14.4374676479193,15.2903900146484,17.8062496185303,18.8613796234131,19.2230684636841,13.5391012867786,14.354171379825,15.4680288017724,16.1133390196591,17.3099201165848,19.1383189918792,18.2135043379857,17.5433629625755,16.959371196981,..
Cameroon,CMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.07986998558044,3.36388993263245,..,..,..,..,..,..,..,..,..,2.98497009277344,3.4968900680542,3.24637007713318,..,2.84834003448486,2.93091011047363,2.71473002433777,2.64896011352539,3.28710007667542,3.22023010253906,2.75099992752075,..,..,..,..,..,..,..,1.70284998416901,2.29733991622925,..,2.82259011268616,2.79530000686646,2.65652990341186,2.53990006446838,2.87814998626709,2.49826002120972,2.90790009498596,2.84802007675171,2.65335988998413,2.60304999351502,2.65546989440918,2.58396005630493,2.65791010856628,2.56234002113342,3.05961990356445,3.03096008300781,3.0473994932468,3.10390139858492,2.8493076272306,2.65952378267367,2.83907623667935,..,..
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.2200012207031,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.4100036621094,..,..,..,..,..,..,70.6800003051758,..,..,71.1900024414062,..,..,..,..,..,..,..,72.5500030517578,..,..,..,..,..,..,..
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.6119108368075,13.9384757726207,14.369167285079,14.8934582332916,15.5008214763674,16.1807298734157,16.9226562835454,17.7160735658656,18.5504545794855,19.4152721835141,20.2999992370605,21.374848143842,22.7302457878973,24.2359867488176,25.7618656061943,27.1776769396186,28.3678197492979,29.419914701097,30.4351996787323,31.4090465731337,32.343730778183,33.2415276877619,34.1047126957522,34.9355611960357,35.7363485824943,36.5093502490097,37.2568415894637,37.9817383019459,38.6934138807857,39.3961686754218,40.0887363273593,40.770166213607,41.4395077111738,42.0958101970685,42.7381230483001,43.3654956418773,43.9769773548092,44.5716175641045,45.1484656467721,45.7065709798209,46.2449829402599,46.7627509050978,47.2589242513436,47.7325523560061,48.1826845960942,48.5837852394685,49.2044173412861,49.7027028593758,50.0858325268669,50.4714131335678,50.8505075371362,51.2229843034125,51.5887119982861,51.9475591877024,52.2993944376709,52.6440863142742,52.9815033836792,53.3115142121504,53.6339873660653,53.9487914119331,54.2557949164174,54.5548664463635,54.8458745688318,55.1286878511388,55.4031748609078,..
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.361,0.57,0.916,1.18,2.38,4.16,6.76,15.1,24.9,36.2,51.3,60.2,61.5932992681952,64.2,65.9559634648989,71.66,72.40000153,73.2,76.69999695,80.3,80.3,83,83,85.80000305,87.12000275,90,91.16000366,92.70140076,94.64,91.91290283,92.3,93.93710327,94,94.14530182,94.353302,..
Canada,CAN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40475.1123914259,39139.3122852292,39023.182197815,39622.4790617509,40952.1359325297,41617.7233238779,41880.5520989428,43241.2407061887,44553.2827303697,46464.5457841559,48399.3055389359,48774.1675534138,49695.0066909867,50139.7862347007,51210.6796118735,52356.5578038534,53195.781842155,53761.8620298113,53711.6792064975,51552.4223837895,52558.4408142168,53681.1296700569,54034.8034751988,54712.178423981,55723.4835404159,55660.8675272614,55606.1549191947,56612.3285367448,57337.4909099991,57583.845798092,54092.8790317796,56995.1176781351,58321.0611834624,57517.4431587432,56706.8238031978,..
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.5191192626953,..,58.4131507873535,..,..,..,..,63.8298110961914,64.3074111938477,63.6236991882324,61.8845901489258,63.1586990356445,63.603271484375,65.7477188110352,67.1677017211914,67.2690963745117,69.2459411621094,70.2687072753906,69.3507232666016,73.1128768920898,75.2389068603516,79.7657318115234,78.8488311767578,76.2666931152344,..,..
Canada,CAN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.2707138061523,..,67.5910415649414,..,..,..,..,74.2640228271484,74.7454681396484,73.9444274902344,71.3263778686523,72.5171279907227,73.0603408813477,75.9633102416992,78.0400314331055,78.5121078491211,80.7641830444336,81.9543685913086,80.7648468017578,84.5942306518555,87.0205688476562,92.9270935058594,92.2443389892578,88.6089019775391,..,..
Canada,CAN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.2032203674316,..,49.6867485046387,..,..,..,..,53.9235687255859,54.3330688476562,53.6997718811035,52.7728805541992,54.1190795898438,54.5588188171387,56.1086616516113,57.0134582519531,56.8440589904785,58.5957412719727,59.455020904541,58.77587890625,62.4477386474609,64.2460632324219,67.4003601074219,66.3064575195312,64.7920303344727,..,..
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,7.6842999458313,7.58980989456177,7.01386022567749,6.66714000701904,6.42132997512817,6.69841003417969,6.71090984344482,7.07383012771606,6.69220018386841,6.46289014816284,6.40900993347168,6.49725008010864,6.85547018051147,6.61841011047363,6.18943023681641,6.02058982849121,6.29827976226807,6.15022993087769,6.07406997680664,5.96922016143799,6.85951995849609,6.74663019180298,7.67834997177124,6.65829992294312,6.30476999282837,..,..,5.49377012252808,5.53079986572266,5.42330980300903,4.95304012298584,4.99306011199951,..,..,4.76589012145996,..,4.76642990112305,4.62612009048462,4.84057998657227,5.35637998580933,5.26204013824463,..,4.58899021148682,4.84358978271484,4.73936986923218,4.81642007827759,4.95998001098633,4.88898992538452,4.77293014526367,4.88794994354248,4.74858999252319,4.84426021575928,..,..,..
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.041773106798,69.6917584737778,70.4488432416319,71.2891256737979,72.144071883708,72.9460309621744,73.6323659163904,74.2864917141429,74.9550315218266,75.540273925426,75.9485885572817,76.0869235503366,76.0210665764411,75.8794422290009,75.7154396957817,75.5823038498304,75.532954066479,75.5453395652958,75.5762003387456,75.6213704748932,75.6767135132808,75.7394654800076,75.85360553545,76.0282934779807,76.218047632138,76.3784725109779,76.465781906127,76.4979428749186,76.5177005456627,76.5340762904945,76.5564437077021,76.5953841315163,76.7352832428064,76.9965686255912,77.3171285420943,77.6356482587498,77.8924633929695,78.0903398790871,78.2693823081821,78.4439309329358,78.6292995508947,78.8414764949736,79.0990234802234,79.391380674239,79.6923063348315,79.9760615882965,80.219066099279,80.4425615136782,80.6628944916604,80.8591838893921,81.0120892252937,81.1031425434213,81.1513483248791,81.183439957458,81.211183161556,81.2465670276699,81.3023011093703,81.4018945832226,81.5500341646653,81.7363672047941,81.9509888710566,82.1779279079275,82.3500897353968,82.5250564408346,82.7002565766633,..
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0,0,3.95,..,..,..,..,..,..,..,..,..,38.0343830823064,44.5,52,61,64.5,66,69.46594499,69.7,71.4,74.1,77,79,81.0676932508161,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92213.0768210996,92343.7260001978,89380.1514801096,80631.8445943625,76294.7641308594,75094.8308085917,73982.6776694492,72988.7055776283,73051.8114153598,73315.3848584988,73941.8590538337,74599.6807673263,76124.5501254035,77476.8412822407,72183.1359045895,74160.4914000191,76818.8004032916,79675.8568481808,..,..
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.839599609375,21.135799407959,21.8025798797607,19.2189903259277,19.8089809417725,..,..,19.4577903747559,22.1045207977295,33.0195503234863,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8518505096436,29.7554302215576,43.7021598815918,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4835901260376,13.8235301971435,21.4339599609375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.16376945997106,1.13670003414154,1.45542001724243,1.31253004074097,1.48894000053406,1.57024002075195,..,..
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.870002746582,..,..,..,..,..,..,..,..,..,98.870002746582,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.00585,0.0143,0.0279,0.0409,0.0533941742150456,0.0785434278394038,0.128537116506299,0.151563337940017,0.223401395464406,0.26820001,0.311199993,0.375815961044797,1,1.799999952,2,2.200000048,2.400000095,2.5,2.700000048,2.900000095,3.099999905,4,5.099999905,7.509200096,..,..,13.75360012,13.8416996,13.78250027,..
Central African Republic,CAF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1481.25255094258,1427.69018313539,1294.20254725767,1257.8284033824,1278.91509145063,1334.10322981784,1247.9687525828,1278.48826062781,1302.75142830782,1313.23570902088,1245.81399563599,1272.85710758505,1290.38314917126,1191.8731520062,1236.28534712166,1219.5939445674,1251.87082171335,1284.55283590666,1283.2728263106,1402.68164770801,1479.41367757692,1517.14839091011,1577.98053252253,996.896355923912,1001.85598053496,1043.92171697157,1073.94477703739,1103.86609318724,1125.70091748228,1145.09563657752,1136.57052993758,1128.55237996459,1136.80171107045,1132.67643369804,1111.21941638883,..
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.0844599977135658,..,..,0.186069995164871,0.199780002236366,0.316859990358353,0.344830006361008,0.460180014371872,0.664059996604919,0.919879972934723,0.743570029735565,1.08675003051758,0.909179985523224,1.00155997276306,1.03316998481751,1.07129001617432,0.976400017738342,1.08144998550415,1.18874001502991,1.32114005088806,1.43098998069763,1.34974002838135,..,..,..,..,..,..,2.01588010787964,1.94369995594025,..,..,..,1.66786003112793,..,1.08675003051758,..,2.16495990753174,2.30814003944397,2.53881001472473,2.95497989654541,2.77519989013672,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.244920000433922,0.207220003008842,0.121849998831749,0.224519997835159,0.104759998619556,0.192870005965233,..,0.222890004515648,..,0.279040008783341,..,0.414700001478195,0.369830012321472,0.3887600004673,..,..,..,..,..,..,0.653339982032776,0.636740028858185,..,..,..,..,..,0.49125999212265,..,1.15083003044128,1.41916000843048,1.20006000995636,..,1.45260000228882,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.08615005016327,1.64565002918243,1.38461005687714,1.98706996440887,1.75938999652863,1.86546003818512,..,1.99163997173309,..,1.9580500125885,..,2.30181002616882,2.56649994850159,2.36455988883972,..,..,..,..,..,..,3.35860991477966,3.22892999649048,..,..,..,..,..,1.67460000514984,..,3.16564011573792,3.18468999862671,3.98183989524841,..,4.17407989501953,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.17052006721497,..,..,..,..,..,..,..,2.20775008201599,2.54804992675781,..,..,2.2441999912262,2.27630996704102,..,..,..,..,..,..,..,1.69001996517181,1.61265003681183,..,1.5195699930191,1.53979003429413,1.6245299577713,1.65222001075745,1.41506004333496,1.31332004070282,1.29000997543335,1.25458002090454,1.11760997772217,1.10792005062103,1.98034724839473,2.63821423826355,2.22015331698693,1.9102285875012,1.75408898250234,1.75365013911465,1.56587596817535,1.76792074637361,2.14468061163977,1.8725169173301,2.11509129476365,1.82995911310419,..,..
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2399997711182,..,..,..,..,..,..,..,..,..,..,..,..,33.6199989318848,..,..,..,..,..,..,..,..,..,..,..,50.6500015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.439998626709,..,..,..,..,..,..
