dataset,observation,native_language,native_code,target_language,target_code,speaking_score,asjp_lexical,concepts_lexical,glottolog_genetic,grambank_typological,l2v_featural,l2v_genetic,l2v_geographic,l2v_inventory,l2v_phonological,l2v_syntactic,modality_hyperbolic,modality_island,modality_speaker,phoible_phonological,qwals_typological,scripts_script,urielplus_featural,urielplus_genetic,urielplus_geographic,urielplus_inventory,urielplus_morphological,urielplus_phonological,urielplus_script,urielplus_syntactic
stex,stex_07865,Bulgarian,bulg1262,Dutch,dutc1256,491,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07866,Bulgarian,bulg1262,Dutch,dutc1256,494,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07867,Bulgarian,bulg1262,Dutch,dutc1256,508,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07868,Bulgarian,bulg1262,Dutch,dutc1256,495,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07869,Bulgarian,bulg1262,Dutch,dutc1256,483,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07870,Bulgarian,bulg1262,Dutch,dutc1256,516,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07871,Bulgarian,bulg1262,Dutch,dutc1256,492,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07872,Bulgarian,bulg1262,Dutch,dutc1256,558,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07873,Bulgarian,bulg1262,Dutch,dutc1256,483,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07874,Bulgarian,bulg1262,Dutch,dutc1256,559,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07875,Bulgarian,bulg1262,Dutch,dutc1256,507,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07876,Bulgarian,bulg1262,Dutch,dutc1256,535,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07877,Bulgarian,bulg1262,Dutch,dutc1256,502,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07878,Bulgarian,bulg1262,Dutch,dutc1256,590,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07879,Bulgarian,bulg1262,Dutch,dutc1256,541,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07880,Bulgarian,bulg1262,Dutch,dutc1256,565,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07881,Bulgarian,bulg1262,Dutch,dutc1256,528,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07882,Bulgarian,bulg1262,Dutch,dutc1256,534,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07883,Bulgarian,bulg1262,Dutch,dutc1256,514,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07884,Bulgarian,bulg1262,Dutch,dutc1256,490,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07885,Bulgarian,bulg1262,Dutch,dutc1256,526,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07886,Bulgarian,bulg1262,Dutch,dutc1256,579,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07887,Bulgarian,bulg1262,Dutch,dutc1256,553,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07888,Bulgarian,bulg1262,Dutch,dutc1256,503,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07889,Bulgarian,bulg1262,Dutch,dutc1256,516,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07890,Bulgarian,bulg1262,Dutch,dutc1256,536,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07891,Bulgarian,bulg1262,Dutch,dutc1256,581,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07892,Bulgarian,bulg1262,Dutch,dutc1256,488,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07893,Bulgarian,bulg1262,Dutch,dutc1256,480,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07894,Bulgarian,bulg1262,Dutch,dutc1256,545,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07895,Bulgarian,bulg1262,Dutch,dutc1256,542,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07896,Bulgarian,bulg1262,Dutch,dutc1256,516,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07897,Bulgarian,bulg1262,Dutch,dutc1256,542,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07898,Bulgarian,bulg1262,Dutch,dutc1256,571,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07899,Bulgarian,bulg1262,Dutch,dutc1256,391,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07900,Bulgarian,bulg1262,Dutch,dutc1256,566,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07901,Bulgarian,bulg1262,Dutch,dutc1256,513,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07902,Bulgarian,bulg1262,Dutch,dutc1256,493,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07903,Bulgarian,bulg1262,Dutch,dutc1256,502,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07904,Bulgarian,bulg1262,Dutch,dutc1256,535,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07905,Bulgarian,bulg1262,Dutch,dutc1256,510,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07906,Bulgarian,bulg1262,Dutch,dutc1256,500,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07907,Bulgarian,bulg1262,Dutch,dutc1256,531,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07908,Bulgarian,bulg1262,Dutch,dutc1256,571,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07909,Bulgarian,bulg1262,Dutch,dutc1256,508,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07910,Bulgarian,bulg1262,Dutch,dutc1256,525,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07911,Bulgarian,bulg1262,Dutch,dutc1256,515,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07912,Bulgarian,bulg1262,Dutch,dutc1256,538,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07913,Bulgarian,bulg1262,Dutch,dutc1256,611,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07914,Bulgarian,bulg1262,Dutch,dutc1256,520,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07915,Bulgarian,bulg1262,Dutch,dutc1256,539,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07916,Bulgarian,bulg1262,Dutch,dutc1256,515,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07917,Bulgarian,bulg1262,Dutch,dutc1256,536,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07918,Bulgarian,bulg1262,Dutch,dutc1256,524,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07919,Bulgarian,bulg1262,Dutch,dutc1256,546,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07920,Bulgarian,bulg1262,Dutch,dutc1256,488,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07921,Bulgarian,bulg1262,Dutch,dutc1256,521,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07922,Bulgarian,bulg1262,Dutch,dutc1256,520,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07923,Bulgarian,bulg1262,Dutch,dutc1256,517,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07924,Bulgarian,bulg1262,Dutch,dutc1256,532,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07925,Bulgarian,bulg1262,Dutch,dutc1256,543,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07926,Bulgarian,bulg1262,Dutch,dutc1256,548,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07927,Bulgarian,bulg1262,Dutch,dutc1256,532,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07928,Bulgarian,bulg1262,Dutch,dutc1256,515,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07929,Bulgarian,bulg1262,Dutch,dutc1256,523,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07930,Bulgarian,bulg1262,Dutch,dutc1256,555,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07931,Bulgarian,bulg1262,Dutch,dutc1256,512,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07932,Bulgarian,bulg1262,Dutch,dutc1256,500,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07933,Bulgarian,bulg1262,Dutch,dutc1256,481,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07934,Bulgarian,bulg1262,Dutch,dutc1256,490,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07935,Bulgarian,bulg1262,Dutch,dutc1256,561,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07936,Bulgarian,bulg1262,Dutch,dutc1256,496,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07937,Bulgarian,bulg1262,Dutch,dutc1256,545,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07938,Bulgarian,bulg1262,Dutch,dutc1256,550,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07939,Bulgarian,bulg1262,Dutch,dutc1256,524,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07940,Bulgarian,bulg1262,Dutch,dutc1256,547,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07941,Bulgarian,bulg1262,Dutch,dutc1256,599,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07942,Bulgarian,bulg1262,Dutch,dutc1256,377,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07943,Bulgarian,bulg1262,Dutch,dutc1256,503,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07944,Bulgarian,bulg1262,Dutch,dutc1256,561,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07945,Bulgarian,bulg1262,Dutch,dutc1256,508,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
stex,stex_07946,Bulgarian,bulg1262,Dutch,dutc1256,528,0.462980014648943,0.0699999999999999,0.791666666666667,,0.5,0.8571,0.1,0.5097,0.6162,0.5,20.213018,0.0808312909971357,0.0962123210473044,0.666666666666667,0.348054851804461,0.75,0.5052,0.9131,0.0727,0.5097,0.5739,0.359,0,0.5035
